Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL
Series B - Blue Ocean Robot,https://www.crunchbase.com/funding_round/blue-ocean-robot-series-b--d5aac32d,Series B,,,,2023-05-26,2,2,Blue Ocean Robot is a provider of intelligent logistics and management systems.,"Industrial Automation, Logistics, Machinery Manufacturing, Robotics","Guangzhou, Guangdong, China, Asia",$50M to $100M,http://www.lanhairobot.com/,Blue Ocean Robot,https://www.crunchbase.com/organization/blue-ocean-robot
Series A - Interstis,https://www.crunchbase.com/funding_round/interstis-series-a--404b239d,Series A,,,,2023-06-02,1,1,"Interstis is a software tool that allows its users to collaborate with the team to share information, project tracking and communication.","Apps, Digital Media, Software","Paris, Ile-de-France, France, Europe",$10M to $50M,https://www.interstis.fr/,Interstis,https://www.crunchbase.com/organization/interstis
Series B - Trucksters,https://www.crunchbase.com/funding_round/trucksters-series-b--61612981,Series B,33000000,EUR,35568815,2023-06-12,11,3,"Our vision is to move world's freight in relays, accelerating the electrification and the autonomous agenda","Logistics, Transportation","Madrid, Madrid, Spain, Europe",,https://en.trucksters.io,Trucksters,https://www.crunchbase.com/organization/trucksters
Series A - Beacon Therapeutics,https://www.crunchbase.com/funding_round/beacon-therapeutics-series-a--c1280d6c,Series A,96000000,GBP,120858548,2023-06-12,2,1,Beacon Therapeutics is an ophthalmic gene therapy company to treat blinding retinal illnesses and restore and enhance eyesight.,"Health Care, Therapeutics","London, England, United Kingdom, Europe",,https://www.beacontx.com,Beacon Therapeutics,https://www.crunchbase.com/organization/beacon-therapeutics
Series A - Blue Radix,https://www.crunchbase.com/funding_round/blue-radix-series-a--e6258d8e,Series A,,,,2023-05-23,1,1,Blue Radix is a specialist in autonomous growing and creates automated intelligence for daily decisions and actions in greenhouses.,"Artificial Intelligence, Information Technology, Software","Rotterdam, Zuid-Holland, The Netherlands, Europe",,https://blue-radix.com,Blue Radix,https://www.crunchbase.com/organization/blue-radix
Series A - Onfly,https://www.crunchbase.com/funding_round/onfly-series-a--13e6a251,Series A,80000000,BRL,16295934,2023-06-07,2,2,Onfly is a technology startup for travel management and corporate expense management.,"Business Travel, SaaS, Travel","Belo Horizonte, Minas Gerais, Brazil, South America",,https://www.onfly.com.br,Onfly,https://www.crunchbase.com/organization/onfly
Series B - Curri,https://www.crunchbase.com/funding_round/curri-series-b--9311a385,Series B,42000000,USD,42000000,2023-06-06,5,4,Curri is a construction materials provider that develops a last-mile delivery app that connects supply stores to customers.,"Building Material, Delivery, Delivery Service, Last Mile Transportation, Logistics","Ventura, California, United States, North America",,https://www.curri.com,Curri,https://www.crunchbase.com/organization/curri
Series A - Highlight,https://www.crunchbase.com/funding_round/highlight-c6d1-series-a--940e6bc1,Series A,12394625,USD,12394625,2023-05-30,1,3,"Highlight is a market research platform that facilitates efficient, agile, and scaled at-home product testing.","Information Technology, Market Research, Software","New York, New York, United States, North America",,https://www.letshighlight.com/,Highlight,https://www.crunchbase.com/organization/highlight-c6d1
Series A - Addd,https://www.crunchbase.com/funding_round/addd-series-a--d1cfbdb1,Series A,,,,2023-05-31,1,2,Addd is AI Tech company which is mainly focused on Advertising.,"Advertising, Artificial Intelligence","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://addd.co.kr/,Addd,https://www.crunchbase.com/organization/addd
Series A - Dynamic42,https://www.crunchbase.com/funding_round/dynamic42-series-a--4dab7c93,Series A,,,,2023-06-13,1,2,"Dy­nam­ic42 provides, customizes innovative 3D mi­cro­phys­i­o­log­i­cal in vit­ro test systems recre­at­ing human organ key functions.","Health Care, Medical, Pharmaceutical","Jena, Thuringen, Germany, Europe",,https://dynamic42.com/,Dynamic42,https://www.crunchbase.com/organization/dynamic42
Series A - Pebble,https://www.crunchbase.com/funding_round/pebble-1ae2-series-a--4b908f15,Series A,13600000,USD,13600000,2023-06-13,3,2,Pebble is a electric vehicle manufacturing startup.,"Electric Vehicle, Manufacturing","Sunnyvale, California, United States, North America",,https://pebblelife.com,Pebble,https://www.crunchbase.com/organization/pebble-1ae2
Series A - Kedian Aerospace,https://www.crunchbase.com/funding_round/kedian-aerospace-series-a--3cb842c8,Series A,,,,2023-05-29,1,1,Kedian Aerospace is a developer of intelligent information system solutions for aircraft and ground applications.,"Aerospace, Information Services","Huairou, Beijing, China, Asia",,,Kedian Aerospace,https://www.crunchbase.com/organization/kedian-aerospace
Series B - Snack Youming,https://www.crunchbase.com/funding_round/snack-youming-series-b--6aad8a7e,Series B,,,,2023-05-21,2,3,Snack Youming focuses on the offline snack market.,"Consumer Goods, Food and Beverage","Chengdu, Sichuan, China, Asia",,https://www.cdlsym.com/,Snack Youming,https://www.crunchbase.com/organization/snack-youming
Series A - Shankou Technology,https://www.crunchbase.com/funding_round/shankou-technology-series-a--0705cb12,Series A,,,,2023-05-26,,1,Shankou Technology is an Internet vertical agricultural service brand.,"Agriculture, E-Commerce","Suzhou, Jiangsu, China, Asia",,http://www.newrunker.com/,Shankou Technology,https://www.crunchbase.com/organization/shankou-technology
Series A - Kingdee Invoice Cloud,https://www.crunchbase.com/funding_round/kingdee-invoice-cloud-series-a--879003b2,Series A,,,,2023-05-18,2,1,Kingdee Invoice Cloud focuses on controlling invoice data and managing accounting vouchers.,"Cloud Computing, Finance","Shenzhen, Guangdong, China, Asia",,https://www.piaozone.com/,Kingdee Invoice Cloud,https://www.crunchbase.com/organization/kingdee-invoice-cloud
Series A - Togather,https://www.crunchbase.com/funding_round/feast-it-series-a--6578367f,Series A,8500000,USD,8500000,2023-05-30,4,6,Togather is an online marketplace that allows its customers to book independent caterers for their work or social events.,"Food and Beverage, Marketplace, Mobile","London, England, United Kingdom, Europe",,https://togather.com/,Togather,https://www.crunchbase.com/organization/feast-it
Series A - ATG Biotechnology,https://www.crunchbase.com/funding_round/atg-biotechnology-series-a--a5debfad,Series A,,,,2023-05-22,1,2,Jujiang Bio is a biotechnology enterprise that offers the production and application of high-end biological enzyme preparations.,"Biopharma, Biotechnology, Life Science, Product Research","Nanjing, Jiangsu, China, Asia",,http://www.atgbiotechnology.com/,ATG Biotechnology,https://www.crunchbase.com/organization/atg-biotechnology
Series A - Tesien,https://www.crunchbase.com/funding_round/tesien-series-a--209a58c4,Series A,,,,2023-05-17,2,1,Tesien is a TSN chip IP design service supplier.,"Manufacturing, Service Industry","Suzhou, Jiangsu, China, Asia",,http://www.tsntec.com/,Tesien,https://www.crunchbase.com/organization/tesien
Series B - One Sing Hundred Harmony,https://www.crunchbase.com/funding_round/one-sing-hundred-harmony-series-b--b1f62c2a,Series B,100000000,CNY,14131079,2023-05-29,4,1,"One Sing Hundred Harmony offers shared KTV, karaoke equipment, and various other amenities.","E-Commerce, Manufacturing, Music","Hefei, Anhui, China, Asia",,,One Sing Hundred Harmony,https://www.crunchbase.com/organization/one-sing-hundred-harmony
Series B - VEERUM,https://www.crunchbase.com/funding_round/veerum-series-b--9a8da3db,Series B,9300000,USD,9300000,2023-05-29,4,8,VEERUM is a global SaaS provider who brings reality to the digital world. We are the world's platform to see itself.,"Enterprise Software, Information Technology, Internet of Things, Project Management, Real Estate, SaaS, Software","Calgary, Alberta, Canada, North America",,https://veerum.com/,VEERUM,https://www.crunchbase.com/organization/veerum
Series A - Zhongke Tuoda,https://www.crunchbase.com/funding_round/zhongke-tuoda-series-a--64f402e8,Series A,,,,2023-05-16,1,2,Zhongke Tuoda using physical technology to solve the core problems of China's agriculture.,"Agriculture, AgTech","Shenzhen, Guangdong, China, Asia",,http://www.cas-td.com,Zhongke Tuoda,https://www.crunchbase.com/organization/zhongke-tuoda
Series A - Sharp peptide,https://www.crunchbase.com/funding_round/sharp-peptide-series-a--05e6e4e5,Series A,4000000,USD,4000000,2023-05-15,1,1,Sharp peptide life is a manufacturer and seller of fungus peptide liquid.,,,,,Sharp peptide,https://www.crunchbase.com/organization/sharp-peptide
Series A - Oilnow Korea,https://www.crunchbase.com/funding_round/oilnow-korea-series-a--4da45729,Series A,3500000000,KRW,2621919,2023-05-17,1,2,Oilnow Korea provides real-time gas station price comparison information.,"Energy, Information Technology, Real Time","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Less than $1M,http://www.oilnow.co.kr,Oilnow Korea,https://www.crunchbase.com/organization/oilnow-korea
Series A - VEIR,https://www.crunchbase.com/funding_round/veir-series-a--ce56dafa,Series A,24902885,USD,24902885,2023-05-15,,3,VEIR is a company developing a new approach to using high-temperature superconductors for electricity transmission.,"Electrical Distribution, Power Grid, Solar","Boston, Massachusetts, United States, North America",Less than $1M,http://veir.com/,VEIR,https://www.crunchbase.com/organization/veir
Series A - UtilizeCore,https://www.crunchbase.com/funding_round/utilizecore-com-series-a--9b1bce65,Series A,16650000,USD,16650000,2023-05-28,8,2,UtilizeCore is a neural network-based platform that enables subscribers to procure subcontractors and deliver quality service.,"Information Services, Internet, Marketplace, SaaS, Software","New York, New York, United States, North America",$1M to $10M,https://www.utilizecore.com,UtilizeCore,https://www.crunchbase.com/organization/utilizecore-com
Series A - Jade Bird Display,https://www.crunchbase.com/funding_round/jade-bird-display-series-a--109636df,Series A,,,,2023-06-12,5,3,"Jade Bird Display is a manufacturer focused on R&D and the development of the smallest, brightest, and most efficient micro-display panels.","Consumer Electronics, Electronics, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",,https://www.jb-display.com/,Jade Bird Display,https://www.crunchbase.com/organization/jade-bird-display
Series A - PHILTER Labs,https://www.crunchbase.com/funding_round/philter-labs-5286-series-a--16aaefd1,Series A,1000000,USD,1000000,2023-06-09,2,5,PHILTER Labs is a technology company that provides filtration solutions.,"Electronics, Health Care, Information Technology, Telecommunications","Encinitas, California, United States, North America",,https://philterlabs.com/,PHILTER Labs,https://www.crunchbase.com/organization/philter-labs-5286
Series A - Kyte Energy,https://www.crunchbase.com/funding_round/kyte-energy-series-a--610cd682,Series A,30000000,INR,363876,2023-06-12,2,1,Kyte Energy potential of electric vehicles to completely change the landscape of transportation & mobility.,Electric Vehicle,"Nasik, Maharashtra, India, Asia",,https://www.kyteenergy.com,Kyte Energy,https://www.crunchbase.com/organization/kyte-energy
Series A - Lynk Global,https://www.crunchbase.com/funding_round/ubiquitilink-series-a--c93d65a3,Series A,10000000,USD,10000000,2023-05-31,4,6,Lynk Global is a mobile network technology company that offers universal connectivity for mobile phones.,"Information Technology, Internet, Internet of Things, Telecommunications","Falls Church, Virginia, United States, North America",$1M to $10M,https://www.lynk.world,Lynk Global,https://www.crunchbase.com/organization/ubiquitilink
Series A - CANOPUS Networks,https://www.crunchbase.com/funding_round/canopus-networks-series-a--907deddf,Series A,4500000,AUD,2916682,2023-05-31,1,2,Canopus Networks is novel methods to classify Internet at high speed using SDN and Artificial Intelligence technologies.,"Artificial Intelligence, Machine Learning","Sydney, New South Wales, Australia, Oceania",$1M to $10M,https://www.canopusnetworks.com/,CANOPUS Networks,https://www.crunchbase.com/organization/canopus-networks
Series A - Caresync.co,https://www.crunchbase.com/funding_round/caresync-co-series-a--3f20b500,Series A,25000000,EUR,26949441,2023-06-08,3,3,Connecting doctors with patient,,"Brussel, Brussels Hoofdstedelijk Gewest, Belgium, Europe",,http://www.caresync.co,Caresync.co,https://www.crunchbase.com/organization/caresync-co
Series A - Xpanner,https://www.crunchbase.com/funding_round/xpanner-series-a--0d9d297a,Series A,4000000000,KRW,3059718,2023-06-05,2,3,"Xpanner(Builtworlds 2022 Top 50), digital contech site solution, bringing productivity improvement(15% average) through smart integration.","Construction, Sensor, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://en.xpanner.com/,Xpanner,https://www.crunchbase.com/organization/xpanner
Series B - Janio Asia,https://www.crunchbase.com/funding_round/janio-series-b--0c23b478,Series B,8000000,USD,8000000,2023-05-23,2,4,Janio is a cross-border platform providing logistics services to simplify deliveries.,"Delivery Service, Freight Service, Logistics, Shipping, Supply Chain Management","Singapore, Central Region, Singapore, Asia",,https://www.janio.asia/,Janio Asia,https://www.crunchbase.com/organization/janio
Series A - 24 FIX,https://www.crunchbase.com/funding_round/24-fix-series-a--f5d5e65b,Series A,4300000,USD,4300000,2023-06-01,3,3,"24 FIX offers maintenance solution to all type of properties, covering the whole range of works, from small to large scale maintenance.","Building Maintenance, Home Improvement, Home Services, Software","Bangkok, Krung Thep, Thailand, Asia",,https://24fix.co/,24 FIX,https://www.crunchbase.com/organization/24-fix
Series B - ProbiusDx,https://www.crunchbase.com/funding_round/probiusdx-series-b--a39885d2,Series B,3000000,USD,3000000,2023-05-31,1,6,ProbiusDx is an electronic sensing company that provides a diagnostic technology for detecting and monitoring blood concentrations.,,"El Cerrito, California, United States, North America",Less than $1M,https://www.probiusdx.com/,ProbiusDx,https://www.crunchbase.com/organization/probiusdx
Series A - Servicely,https://www.crunchbase.com/funding_round/servicely-ai-series-a--b00d2a96,Series A,3000000,AUD,1994626,2023-05-22,1,3,Servicely is an AI-powered intelligent service management platform designed to automate workflows,"Artificial Intelligence, Asset Management, Information Technology, IT Management, Knowledge Management, SaaS, Software","Sydney, New South Wales, Australia, Oceania",,https://www.servicely.ai,Servicely,https://www.crunchbase.com/organization/servicely-ai
Series A - Caresync.co,https://www.crunchbase.com/funding_round/caresync-co-series-a--bbf4bead,Series A,20000000,EUR,21451171,2023-05-25,2,3,Connecting doctors with patient,,"Brussel, Brussels Hoofdstedelijk Gewest, Belgium, Europe",,http://www.caresync.co,Caresync.co,https://www.crunchbase.com/organization/caresync-co
Series B - Akadeum Life Sciences,https://www.crunchbase.com/funding_round/akadeum-life-sciences-series-b--4ac90e73,Series B,,,,2023-05-16,1,9,Akadeum develops bioseparation products to facilitate the removal of target cells from biological samples.,"Biotechnology, Information Technology, Life Science, Medical","Ann Arbor, Michigan, United States, North America",$1M to $10M,http://akadeum.com,Akadeum Life Sciences,https://www.crunchbase.com/organization/akadeum-life-sciences
"Series A - Robot Consulting Co., Ltd",https://www.crunchbase.com/funding_round/robot-consulting-co-ltd-series-a--81a36aeb,Series A,400000000,JPY,2847512,2023-05-29,1,2,"Metaverse, Intellectual Property, Legal Tech, SaaS","Blockchain, Consulting, Information Technology, Legal, Legal Tech, SaaS, Software","Tokyo, Tokyo, Japan, Asia",,https://robotconsulting.net/en/,"Robot Consulting Co., Ltd",https://www.crunchbase.com/organization/robot-consulting-co-ltd
Series A - Haisai,https://www.crunchbase.com/funding_round/haisai-series-a--7d407a4c,Series A,,,,2023-06-05,,1,Work Management Specialists,,"Geneva, Geneve, Switzerland, Europe",,https://www.haisai.ch,Haisai,https://www.crunchbase.com/organization/haisai
Series A - TicketsOAir,https://www.crunchbase.com/funding_round/ticketsoair-series-a--14bf29a7,Series A,,,,2023-06-05,,1,"TicketsOAir is a travel agency that provides tickets, reservations, and support services for domestic and international air travel.","Transportation, Travel, Travel Agency","Kent, Washington, United States, North America",$1M to $10M,https://www.ticketsoair.com,TicketsOAir,https://www.crunchbase.com/organization/ticketsoair
Series A - Unbound,https://www.crunchbase.com/funding_round/game-lounge-8e19-series-a--9204268f,Series A,,,,2023-06-05,,2,"Virtual world creation and multiplayer platform for hosting fairs, brand experiences, workshops, and retail in the metaverse.","Blockchain, Online Games, Social, Virtual Reality","Dubai, Dubai, United Arab Emirates, Asia",,https://theunbound.io,Unbound,https://www.crunchbase.com/organization/game-lounge-8e19
Series A - Electrum,https://www.crunchbase.com/funding_round/pick-my-solar-corp--series-a--6b3b6186,Series A,8000000,USD,8000000,2023-05-31,,3,"Electrum is an online marketplace for homeowners to find competitive offers on home solar, battery, and electrification products.","E-Commerce, Electric Vehicle, Energy, Marketplace, Renewable Energy, Solar","Los Angeles, California, United States, North America",$1M to $10M,https://electrum.co,Electrum,https://www.crunchbase.com/organization/pick-my-solar-corp-
Series A - Kompass Group AG,https://www.crunchbase.com/funding_round/kompass-group-ag-series-a--39ec0cec,Series A,25000000,EUR,26813964,2023-05-25,,2,Kompass Group provides financial consulting services.,"Financial Services, InsurTech","Karlsruhe, Baden-Wurttemberg, Germany, Europe",,https://kompassgruppe.de/,Kompass Group AG,https://www.crunchbase.com/organization/kompass-group-ag
Series A - IWTE,https://www.crunchbase.com/funding_round/iwte-series-a--f2b1769c,Series A,,,,2023-06-25,,1,Water Treatment Company,Water,"6 October City, Al Jizah, Egypt, Africa",,https://www.iwteco.com,IWTE,https://www.crunchbase.com/organization/iwte
Series A - Icy North Games,https://www.crunchbase.com/funding_round/icy-north-games-series-a--62c6b416,Series A,,,,2023-06-06,,1,"Formed in 2018, Icy North Games is a independent Video Game development company located in Porvoo, Finland.","Online Games, PC Games, Video Games","Porvoo, Southern Finland, Finland, Europe",,https://icynorthgames.com/,Icy North Games,https://www.crunchbase.com/organization/icy-north-games
Series B - Avisalaw,https://www.crunchbase.com/funding_round/avisalaw-series-b--44da3ec5,Series B,165000,AUD,110581,2023-05-15,,6,Immigration & Citizenship,"Business Development, Consulting, Legal","Melbourne, Victoria, Australia, Oceania",,,Avisalaw,https://www.crunchbase.com/organization/avisalaw
Series A - RODIN,https://www.crunchbase.com/funding_round/rodin-1d6c-series-a--57d3a3b4,Series A,,,,2023-05-26,,1,"Travel, Hotel, Hostel, Tourism Management, Vacation Rental, Short-Term Accommodation, Travel Apps, Booking Platform","Hotel, Information Technology, Travel, Travel Accommodations, Vacation Rental","Istanbul, Istanbul, Turkey, Europe",,https://www.rodin.world,RODIN,https://www.crunchbase.com/organization/rodin-1d6c
Series A - Transportr,https://www.crunchbase.com/funding_round/transportr-series-a--bfa1b900,Series A,,,,2023-06-01,,2,Transportr is a Logistics freight marketplace,"Freight Service, Logistics, SaaS","Abu Dhabi, Abu Dhabi, United Arab Emirates, Asia",,https://www.transportr.com,Transportr,https://www.crunchbase.com/organization/transportr
"Series A - One Act, Inc.",https://www.crunchbase.com/funding_round/one-act-series-a--f20c3069,Series A,,,,2023-05-15,,4,"One Act is a global startup that runs ""PieceX"", the world's first Source code Marketplace powered by AI.","Artificial Intelligence, Enterprise Software, Information Technology, Software, Web Development","Tokyo, Tokyo, Japan, Asia",,https://oneact.jp/,"One Act, Inc.",https://www.crunchbase.com/organization/one-act
Series B - BOTALYS,https://www.crunchbase.com/funding_round/botalys-series-b--1970f976,Series B,639993,EUR,686429,2023-05-25,,12,"We seek wild precision for the Nutraceutical industry by developing pristine bioactive botanicals, using indoor farming.","AgTech, Biotechnology, Dietary Supplements, Health Care, Nutraceutical, Wellness","Ghislenghien, Hainaut, Belgium, Europe",,https://botalys.com,BOTALYS,https://www.crunchbase.com/organization/botalys
Series A - Outdoorsmen.com,https://www.crunchbase.com/funding_round/huntpost-series-a--08dad295,Series A,,,,2023-05-23,,1,"We're Connecting Generations of Outdoorsmen Through Technology, Innovation and The Human Experience.","Boating, E-Commerce, Hunting, Marketplace, Outdoors, Social Network, Travel","Greenwood Village, Colorado, United States, North America",Less than $1M,https://www.Outdoorsmen.com,Outdoorsmen.com,https://www.crunchbase.com/organization/huntpost
Series B - AI Silk,https://www.crunchbase.com/funding_round/ai-silk-series-b--723f0e6d,Series B,,,,2023-05-15,1,7,AI Silk are innovative conductive fibers produced with a dyeing technique.,"Artificial Intelligence, Fashion, Health Care, Medical, Nursing and Residential Care, Software","Sendai-shi, Miyagi, Japan, Asia",$1M to $10M,http://www.ai-silk.com,AI Silk,https://www.crunchbase.com/organization/ai-silk
Series A - ARTIDIS,https://www.crunchbase.com/funding_round/artidis-series-a--f7b7865b,Series A,24600000,CHF,27031570,2023-05-31,,3,ARTIDIS is committed to innovation and excellence in order to bring the future of health care to people.,"Health Care, Medical Device","Basel, Basel-Stadt, Switzerland, Europe",,https://www.artidis.com/,ARTIDIS,https://www.crunchbase.com/organization/artidis
Series B - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-b--30540004,Series B,22000000,EUR,23739102,2023-06-14,5,4,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS","Frankfurt, Hessen, Germany, Europe",,https://thinksurance.us,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24
Series B - Salonkee,https://www.crunchbase.com/funding_round/salonkee-series-b--1cca5de6,Series B,28000000,EUR,30179600,2023-06-12,5,4,Salonkee is a salon software that provides an online appointment calendar and bookings services.,"Beauty, Lifestyle, Payments, Small and Medium Businesses, Software","Luxembourg, Luxembourg, Luxembourg, Europe",$1M to $10M,https://pro.salonkee.com/,Salonkee,https://www.crunchbase.com/organization/salonkee
Series A - delphai,https://www.crunchbase.com/funding_round/delphai-series-a--21c97a3d,Series A,3800000,EUR,4061022,2023-06-06,4,3,delphai is your premier analytics platform for actionable insights on the innovations and companies driving change across industries.,"Analytics, Artificial Intelligence, Big Data, Business Intelligence, Information Technology, Machine Learning, Market Research, Software","Berlin, Berlin, Germany, Europe",Less than $1M,https://www.delphai.com/,delphai,https://www.crunchbase.com/organization/delphai
Series B - Adaptive Phage Therapeutics,https://www.crunchbase.com/funding_round/adaptive-phage-therapeutics-series-b--30e2bd19,Series B,12000000,USD,12000000,2023-06-13,2,10,Adaptive Phage Therapeutics provides therapeutic services intended to treat multi-drug resistant pathogenic bacteria.,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Bethesda, Maryland, United States, North America",$1M to $10M,http://www.aphage.com,Adaptive Phage Therapeutics,https://www.crunchbase.com/organization/adaptive-phage-therapeutics
Series A - EdgeTier,https://www.crunchbase.com/funding_round/edgetier-series-a--3910bb64,Series A,6000000,EUR,6467057,2023-06-12,3,2,Human-Centric Artificial Intelligence,"Analytics, Artificial Intelligence, Information Technology, Machine Learning, Software","Dublin, Dublin, Ireland, Europe",$1M to $10M,https://www.edgetier.com/,EdgeTier,https://www.crunchbase.com/organization/edgetier
Series B - Laudio,https://www.crunchbase.com/funding_round/laudio-series-b--3ac8a361,Series B,13000000,USD,13000000,2023-06-08,5,3,Laudio is a continuous performance management and engagement platform.,"Health Care, SaaS","Boston, Massachusetts, United States, North America",$1M to $10M,http://www.laudio.com,Laudio,https://www.crunchbase.com/organization/laudio
Series A - TIFIN AMP,https://www.crunchbase.com/funding_round/tifin-amp-series-a--3c29ddb7,Series A,10000000,USD,10000000,2023-06-08,2,1,TIFIN AMP is an AI platform that will modernize distribution for asset management companies.,"Artificial Intelligence, Asset Management, Information Technology","New York, New York, United States, North America",,https://www.tifin.com/amp,TIFIN AMP,https://www.crunchbase.com/organization/tifin-amp
Series A - Climate Vault Solutions,https://www.crunchbase.com/funding_round/climate-vault-solutions-series-a--469a6933,Series A,9400000,USD,9400000,2023-06-13,4,1,Climate Vault Solutions a provider of climate solutions that is defining the market for climate action by offering a comprehensive solution.,Environmental Engineering,"Seattle, Washington, United States, North America",,https://climatevault.com,Climate Vault Solutions,https://www.crunchbase.com/organization/climate-vault-solutions
Series B - Shift5,https://www.crunchbase.com/funding_round/shift5-series-b--4c442ad1,Series B,33000000,USD,33000000,2023-06-07,4,4,Shift5 is a cybersecurity company that provides hardware and software solutions to defend operational technology (OT) platforms.,"Cyber Security, Hardware, Software, Transportation","Arlington, Virginia, United States, North America",$1M to $10M,https://shift5.io/,Shift5,https://www.crunchbase.com/organization/shift5
Series A - MEDIVIS,https://www.crunchbase.com/funding_round/medivis-series-a--4f080369,Series A,20000000,USD,20000000,2023-06-13,8,5,MEDIVIS is an information technology that offers holographic surgical navigation.,"Augmented Reality, Data Visualization, Health Care, Medical","Brooklyn, New York, United States, North America",,http://www.medivis.com,MEDIVIS,https://www.crunchbase.com/organization/medivis
Series B - Feldan Therapeutics,https://www.crunchbase.com/funding_round/feldan-therapeutics-series-b--54fb0db0,Series B,16500000,USD,16500000,2023-06-13,5,5,Feldan Therapeutics has developed a patented peptide-based technology platform.,"Biotechnology, Therapeutics","Quebec, Quebec, Canada, North America",,http://www.feldan.com/,Feldan Therapeutics,https://www.crunchbase.com/organization/feldan-therapeutics
Series A - Freedome,https://www.crunchbase.com/funding_round/freedome-series-a--5503aa5c,Series A,2500000,EUR,2674045,2023-06-07,7,3,Freedome is the leading marketplace for outdoor activities in Italy,"E-Commerce, Leisure, Marketplace, Sports","Legnano, Lombardia, Italy, Europe",,https://freedome.it/,Freedome,https://www.crunchbase.com/organization/freedome
Series B - ClimateView,https://www.crunchbase.com/funding_round/climateview-series-b--57a0062c,Series B,14000000,EUR,15089800,2023-06-12,10,4,ClimateView is a climate action technology company helping cities transform climate planning into progress,"Big Data, CleanTech, GreenTech, Information Technology, SaaS, Software","Stockholm, Stockholms Lan, Sweden, Europe",,https://www.climateview.global/,ClimateView,https://www.crunchbase.com/organization/climateview
Series A - Blue Ocean Gear,https://www.crunchbase.com/funding_round/blue-ocean-gear-series-a--60246656,Series A,4200000,USD,4200000,2023-05-23,5,10,Blue Ocean Gear provides sensored tracking buoys to address the commercial fishing industry's informational and environmental challenges,"Aquaculture, GreenTech, Information Services, Information Technology, Internet of Things, Location Based Services, Marine Technology, Sustainability","San Mateo, California, United States, North America",$1M to $10M,https://blueoceangear.com,Blue Ocean Gear,https://www.crunchbase.com/organization/blue-ocean-gear
Series B - On.Energy,https://www.crunchbase.com/funding_round/on-energy-series-b--64926f48,Series B,20000000,USD,20000000,2023-06-13,2,2,On.Energy is an energy storage developer that offers AI-powered energy management software and in-house analytics for grid-scale projects.,"Analytics, Energy, Energy Management, Energy Storage, Renewable Energy, Software","Miami, Florida, United States, North America",$10M to $50M,https://www.on.energy/,On.Energy,https://www.crunchbase.com/organization/on-energy
Series A - Gensyn,https://www.crunchbase.com/funding_round/gensyn-series-a--73e273ec,Series A,33800000,GBP,42552280,2023-06-12,10,3,Gensyn is a machine learning compute protocol for the world's deep learning models.,"Blockchain, Cryptocurrency, Machine Learning","London, England, United Kingdom, Europe",,https://www.gensyn.ai,Gensyn,https://www.crunchbase.com/organization/gensyn
Series A - Hikvision Zhilian,https://www.crunchbase.com/funding_round/hikvision-zhilian-series-a--7553ea9d,Series A,,,,2023-06-09,5,1,Hikvision Zhilian provides digital intelligent road products and solutions.,"Autonomous Vehicles, Infrastructure, Transportation","Jiaxing, Zhejiang, China, Asia",,https://www.hikailink.com/,Hikvision Zhilian,https://www.crunchbase.com/organization/hikvision-zhilian
Series B - Unnati,https://www.crunchbase.com/funding_round/unnati-series-b--75ad974f,Series B,285000000,INR,3469985,2023-06-14,4,4,"Unnati is a fintech-based agri platform that offers Unnati banking, supplying agri-inputs, and Agronomy services for farmers.","Agriculture, AgTech, Farming, Financial Services, FinTech","Noida, Uttar Pradesh, India, Asia",$1M to $10M,https://www.unnatiagri.com,Unnati,https://www.crunchbase.com/organization/unnati
Series A - Lalo,https://www.crunchbase.com/funding_round/lalo-series-a--7bf8fff3,Series A,10100000,USD,10100000,2023-06-13,3,3,Lalo is a modern baby and toddler brand built for today's families.,"Consumer Goods, E-Commerce, Fashion, Lifestyle","New York, New York, United States, North America",,https://meetlalo.com,Lalo,https://www.crunchbase.com/organization/lalo
Series A - CarLelo,https://www.crunchbase.com/funding_round/carlelo-series-a--81d8a475,Series A,,,,2023-05-25,,3,"Car Lelo is a digital platform that helps you buy a new car in under 3 minutes and avail the best deal, all from the comfort of your home.",Automotive,"New Delhi, Delhi, India, Asia",,https://www.carlelo.com,CarLelo,https://www.crunchbase.com/organization/carlelo
Series B - Pallet Sharing,https://www.crunchbase.com/funding_round/pallet-sharing-series-b--8b57810d,Series B,100000000,CNY,14040408,2023-06-09,6,2,Pallet Sharing is a Standard pallet cycle sharing service platform,"Internet, Software","Shenzhen, Guangdong, China, Asia",,http://www.palletsharing.com/,Pallet Sharing,https://www.crunchbase.com/organization/pallet-sharing
